,Area name,Total/Rural/Urban,Education level,total person,total males,total females,person main worker,males main worker,females main worker,person marginal worker,males marginal worker,females marginal worker,person MAW,males MAW,females MAW,person non worker,males non worker,females non worker,person unemployed,males unemployed,females unemployed
62,DHALAI,Rural,Graduate and above other than technical degree,4442.0,3127.0,1315.0,2780.0,2374.0,406.0,311.0,207.0,104.0,224.0,145.0,79.0,1351.0,546.0,805.0,921.0,356.0,565.0
63,DHALAI,Rural,Technical degree or diploma equal to degree or post-graduate degree,271.0,198.0,73.0,160.0,129.0,31.0,10.0,4.0,6.0,6.0,2.0,4.0,101.0,65.0,36.0,55.0,33.0,22.0
64,DHALAI,Urban,Total,40499.0,20771.0,19728.0,12860.0,11027.0,1833.0,1357.0,697.0,660.0,908.0,520.0,388.0,26282.0,9047.0,17235.0,6927.0,1830.0,5097.0
65,DHALAI,Urban,Illiterate,6100.0,2768.0,3332.0,441.0,295.0,146.0,91.0,21.0,70.0,37.0,8.0,29.0,5568.0,2452.0,3116.0,153.0,31.0,122.0
66,DHALAI,Urban,Literate,34399.0,18003.0,16396.0,12419.0,10732.0,1687.0,1266.0,676.0,590.0,871.0,512.0,359.0,20714.0,6595.0,14119.0,6774.0,1799.0,4975.0
67,DHALAI,Urban,Literate but below matric/secondary,21789.0,10909.0,10880.0,6794.0,5993.0,801.0,836.0,427.0,409.0,573.0,321.0,252.0,14159.0,4489.0,9670.0,3510.0,729.0,2781.0
68,DHALAI,Urban,Matric/secondary but below graduate,7965.0,4536.0,3429.0,3249.0,2835.0,414.0,217.0,147.0,70.0,162.0,112.0,50.0,4499.0,1554.0,2945.0,2241.0,772.0,1469.0
69,DHALAI,Urban,Technical diploma or certificate not equal to degree,114.0,95.0,19.0,73.0,67.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,39.0,26.0,13.0,30.0,18.0,12.0
70,DHALAI,Urban,Graduate and above other than technical degree,2234.0,1392.0,842.0,1314.0,1060.0,254.0,60.0,40.0,20.0,52.0,36.0,16.0,860.0,292.0,568.0,611.0,206.0,405.0
71,DHALAI,Urban,Technical degree or diploma equal to degree or post-graduate degree,160.0,125.0,35.0,104.0,86.0,18.0,4.0,4.0,0.0,4.0,4.0,0.0,52.0,35.0,17.0,23.0,12.0,11.0
72,NORTH TRIPURA,Total,Total,693947.0,352860.0,341087.0,186105.0,155211.0,30894.0,62562.0,30823.0,31739.0,44101.0,23742.0,20359.0,445280.0,166826.0,278454.0,96291.0,27485.0,68806.0
73,NORTH TRIPURA,Total,Illiterate,173545.0,77214.0,96331.0,21581.0,13682.0,7899.0,11679.0,3326.0,8353.0,7813.0,2521.0,5292.0,140285.0,60206.0,80079.0,10778.0,2829.0,7949.0
74,NORTH TRIPURA,Total,Literate,520402.0,275646.0,244756.0,164524.0,141529.0,22995.0,50883.0,27497.0,23386.0,36288.0,21221.0,15067.0,304995.0,106620.0,198375.0,85513.0,24656.0,60857.0
75,NORTH TRIPURA,Total,Literate but below matric/secondary,387253.0,202119.0,185134.0,112596.0,97659.0,14937.0,38529.0,20769.0,17760.0,27077.0,15923.0,11154.0,236128.0,83691.0,152437.0,53059.0,13594.0,39465.0
76,NORTH TRIPURA,Total,Matric/secondary but below graduate,76947.0,43133.0,33814.0,26911.0,23374.0,3537.0,5737.0,3632.0,2105.0,4459.0,2919.0,1540.0,44299.0,16127.0,28172.0,21596.0,8043.0,13553.0
77,NORTH TRIPURA,Total,Technical diploma or certificate not equal to degree,661.0,526.0,135.0,358.0,311.0,47.0,44.0,26.0,18.0,33.0,20.0,13.0,259.0,189.0,70.0,140.0,101.0,39.0
78,NORTH TRIPURA,Total,Graduate and above other than technical degree,17456.0,11049.0,6407.0,9500.0,7814.0,1686.0,1002.0,663.0,339.0,804.0,534.0,270.0,6954.0,2572.0,4382.0,4278.0,1456.0,2822.0
79,NORTH TRIPURA,Total,Technical degree or diploma equal to degree or post-graduate degree,1321.0,999.0,322.0,771.0,631.0,140.0,42.0,28.0,14.0,31.0,21.0,10.0,508.0,340.0,168.0,283.0,186.0,97.0
80,NORTH TRIPURA,Rural,Total,573662.0,291893.0,281769.0,151351.0,125876.0,25475.0,55774.0,26647.0,29127.0,39158.0,20537.0,18621.0,366537.0,139370.0,227167.0,75037.0,21702.0,53335.0
81,NORTH TRIPURA,Rural,Illiterate,154595.0,68431.0,86164.0,19522.0,12196.0,7326.0,11127.0,3118.0,8009.0,7435.0,2360.0,5075.0,123946.0,53117.0,70829.0,10067.0,2719.0,7348.0
82,NORTH TRIPURA,Rural,Literate,419067.0,223462.0,195605.0,131829.0,113680.0,18149.0,44647.0,23529.0,21118.0,31723.0,18177.0,13546.0,242591.0,86253.0,156338.0,64970.0,18983.0,45987.0
83,NORTH TRIPURA,Rural,Literate but below matric/secondary,328065.0,172835.0,155230.0,96666.0,83717.0,12949.0,34472.0,18154.0,16318.0,24146.0,13911.0,10235.0,196927.0,70964.0,125963.0,43731.0,11538.0,32193.0
84,NORTH TRIPURA,Rural,Matric/secondary but below graduate,51533.0,29669.0,21864.0,18052.0,15798.0,2254.0,4520.0,2842.0,1678.0,3538.0,2314.0,1224.0,28961.0,11029.0,17932.0,14277.0,5609.0,8668.0
85,NORTH TRIPURA,Rural,Technical diploma or certificate not equal to degree,207.0,134.0,73.0,108.0,81.0,27.0,27.0,11.0,16.0,19.0,8.0,11.0,72.0,42.0,30.0,37.0,23.0,14.0
86,NORTH TRIPURA,Rural,Graduate and above other than technical degree,8121.0,5606.0,2515.0,4610.0,3959.0,651.0,629.0,433.0,196.0,500.0,353.0,147.0,2882.0,1214.0,1668.0,1910.0,778.0,1132.0
87,NORTH TRIPURA,Rural,Technical degree or diploma equal to degree or post-graduate degree,426.0,329.0,97.0,262.0,222.0,40.0,22.0,15.0,7.0,15.0,11.0,4.0,142.0,92.0,50.0,83.0,55.0,28.0
88,NORTH TRIPURA,Urban,Total,120285.0,60967.0,59318.0,34754.0,29335.0,5419.0,6788.0,4176.0,2612.0,4943.0,3205.0,1738.0,78743.0,27456.0,51287.0,21254.0,5783.0,15471.0
89,NORTH TRIPURA,Urban,Illiterate,18950.0,8783.0,10167.0,2059.0,1486.0,573.0,552.0,208.0,344.0,378.0,161.0,217.0,16339.0,7089.0,9250.0,711.0,110.0,601.0
90,NORTH TRIPURA,Urban,Literate,101335.0,52184.0,49151.0,32695.0,27849.0,4846.0,6236.0,3968.0,2268.0,4565.0,3044.0,1521.0,62404.0,20367.0,42037.0,20543.0,5673.0,14870.0
91,NORTH TRIPURA,Urban,Literate but below matric/secondary,59188.0,29284.0,29904.0,15930.0,13942.0,1988.0,4057.0,2615.0,1442.0,2931.0,2012.0,919.0,39201.0,12727.0,26474.0,9328.0,2056.0,7272.0
92,NORTH TRIPURA,Urban,Matric/secondary but below graduate,25414.0,13464.0,11950.0,8859.0,7576.0,1283.0,1217.0,790.0,427.0,921.0,605.0,316.0,15338.0,5098.0,10240.0,7319.0,2434.0,4885.0
93,NORTH TRIPURA,Urban,Technical diploma or certificate not equal to degree,454.0,392.0,62.0,250.0,230.0,20.0,17.0,15.0,2.0,14.0,12.0,2.0,187.0,147.0,40.0,103.0,78.0,25.0
94,NORTH TRIPURA,Urban,Graduate and above other than technical degree,9335.0,5443.0,3892.0,4890.0,3855.0,1035.0,373.0,230.0,143.0,304.0,181.0,123.0,4072.0,1358.0,2714.0,2368.0,678.0,1690.0
95,NORTH TRIPURA,Urban,Technical degree or diploma equal to degree or post-graduate degree,895.0,670.0,225.0,509.0,409.0,100.0,20.0,13.0,7.0,16.0,10.0,6.0,366.0,248.0,118.0,200.0,131.0,69.0
